Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
-0.0240678,-0.99971,0.000717661,1,8.59116,0.41527,0,8.60119,0.5,0,10,1.66622,6.98229,0.872171,0.00433989,0.00146908,0.872183,0,320,1
-0.0244137,-0.999702,0.000843976,1,8.61077,0.414789,0,8.62075,0.5,0,10,1.67342,6.94772,0.877991,0.00417219,0.00134308,0.878002,0,321,1
-0.0245823,-0.999697,0.000858114,1,8.63038,0.414303,0,8.64032,0.5,0,10,1.7036,6.90662,0.883867,0.00388,0.00108271,0.883876,0,322,1
-0.0245926,-0.999697,0.000823871,1,8.64999,0.41382,0,8.65988,0.5,0,10,1.75228,6.86133,0.889756,0.00351724,0.000698856,0.889764,0,323,1
-0.0247083,-0.999694,0.000739396,1,8.6696,0.413339,0,8.67944,0.5,0,10,1.82517,6.81105,0.895661,0.00305948,0.000144542,0.895666,0,324,1
-0.0247917,-0.999692,0.00063358,1,8.68921,0.412855,0,8.69901,0.5,0,10,1.92838,6.754,0.901549,0.00240108,-0.000539034,0.901553,0,325,1
-0.0247951,-0.999692,0.000524339,1,8.70881,0.412373,0,8.71857,0.5,0,10,2.04112,6.69264,0.907369,0.00165844,-0.00122084,0.907371,0,326,1
-0.0250381,-0.999686,0.000411358,1,8.72842,0.411892,0,8.73814,0.5,0,10,2.16176,6.62652,0.913091,0.000817853,-0.00185868,0.913093,0,327,1
-0.0251985,-0.999682,0.000310313,1,8.74803,0.411403,0,8.7577,0.5,0,10,2.31101,6.5462,0.918582,-5.55005e-05,-0.00225133,0.918584,0,328,1
-0.0251603,-0.999683,0.000219808,1,8.76764,0.410917,0,8.77727,0.5,0,10,2.44487,6.46555,0.923884,-0.00102169,-0.0024716,0.923888,0,329,1
-0.0252973,-0.99968,0.000141529,1,8.78725,0.410431,0,8.79683,0.5,0,10,2.54944,6.38756,0.928973,-0.00211484,-0.00245884,0.928978,0,330,1
-0.0259678,-0.999663,8.57804e-05,1,8.80686,0.409938,0,8.8164,0.5,0,10,2.47082,6.34587,0.934231,-0.00273583,-0.00203202,0.934237,0,331,1
-0.0270314,-0.999635,5.21649e-05,1,8.82647,0.409428,0,8.83596,0.5,0,10,2.32983,6.31507,0.939973,-0.00277167,-0.00135845,0.939978,0,332,1
-0.0288091,-0.999585,4.6838e-05,1,8.84608,0.408893,0,8.85553,0.5,0,10,2.12653,6.29343,0.946422,-0.00204165,-0.000382653,0.946425,0,333,1
-0.030705,-0.999528,7.51093e-05,1,8.86569,0.408315,0,8.87509,0.5,0,10,1.99735,6.25733,0.954152,-0.000855401,0.000911827,0.954152,0,334,1
-0.0324062,-0.999475,0.000106731,1,8.8853,0.407705,0,8.89465,0.5,0,10,1.89524,6.21183,0.962526,0.000365371,0.00215033,0.962529,0,335,1
-0.0347214,-0.999397,0.000138528,1,8.90491,0.407058,0,8.91421,0.5,0,10,1.82198,6.15548,0.971608,0.00154872,0.00327335,0.971615,0,336,1
-0.0372015,-0.999308,0.00013969,1,8.92452,0.406353,0,8.93376,0.5,0,10,1.6885,6.08852,0.981364,0.00245841,0.0037475,0.981374,0,337,1
-0.039414,-0.999223,0.000120868,1,8.94413,0.405603,0,8.95332,0.5,0,10,1.54197,6.0135,0.991526,0.00326856,0.00393094,0.991539,0,338,1
-0.0424238,-0.9991,7.80845e-05,1,8.96374,0.404801,0,8.97287,0.5,0,10,1.38483,5.92969,1.00213,0.00394794,0.00378548,1.00214,0,339,1
-0.0456015,-0.99896,1.03114e-05,1,8.98335,0.403918,0,8.99242,0.5,0,10,1.2722,5.83551,1.01326,0.00443435,0.00333747,1.01327,0,340,1
-0.0483258,-0.998832,-6.11338e-05,1,9.00295,0.402972,0,9.01197,0.5,0,10,1.17434,5.7324,1.02484,0.00491178,0.00287445,1.02486,0,341,1
-0.0519583,-0.998649,-0.000134616,1,9.02256,0.401955,0,9.03151,0.5,0,10,1.0923,5.61976,1.03694,0.00536805,0.00239781,1.03696,0,342,1
-0.0556541,-0.99845,-0.000185131,1,9.04217,0.400828,0,9.05105,0.5,0,10,1.04731,5.49447,1.04969,0.00581596,0.00209448,1.0497,0,343,1
0.70275,-0.687773,0.181964,1,6.90476,0.424516,0,6.9178,0.5,0,10,-36.8862,12.2209,0.847406,-0.226819,0.242994,0.910269,0,344,1
0.468236,-0.864286,0.18375,1,6.92437,0.437931,0,6.9382,0.5,0,10,-50.2911,21.1331,0.585522,-0.170007,0.23062,0.651862,0,345,1
0.397387,-0.901449,0.171679,1,6.92876,0.44,0,6.94272,0.5,0,10,-57.0054,22.4576,0.53829,-0.137992,0.210089,0.594083,0,346,1
-0.185714,-0.982589,-0.00535472,1,6.99682,0.44,0,7.01064,0.5,0,10,0.418873,11.3661,0.46909,0.143031,-0.00730274,0.490465,0,347,1
-0.19807,-0.980123,-0.0112756,1,7.0028,0.438881,0,7.01654,0.5,0,10,8.88366,9.84015,0.483864,0.141925,-0.0142108,0.504449,0,348,1
-0.220995,-0.975058,-0.0205497,1,7.02241,0.434813,0,7.03586,0.5,0,10,8.43546,7.64712,0.544857,0.115878,-0.0100938,0.557134,0,349,1
-0.226012,-0.973788,-0.0256031,1,7.04202,0.430924,0,7.0552,0.5,0,10,7.21422,5.83838,0.591289,0.0972966,-0.00418111,0.599255,0,350,1
-0.195249,-0.980406,-0.0261192,1,7.06163,0.427108,0,7.07454,0.5,0,10,5.33683,4.27017,0.628,0.080701,0.00363451,0.633174,0,351,1
-0.134812,-0.990623,-0.0221605,1,7.08124,0.424415,0,7.09395,0.5,0,10,4.37779,3.15904,0.651502,0.0552799,0.00760589,0.653887,0,352,1
-0.0852722,-0.996203,-0.0175311,1,7.10085,0.422563,0,7.11341,0.5,0,10,3.73528,2.36721,0.6658,0.0290166,0.00994097,0.666506,0,353,1
-0.0207982,-0.999703,-0.0126897,1,7.12046,0.421478,0,7.13292,0.5,0,10,3.32709,1.90232,0.674202,0.00147277,0.0109191,0.674292,0,354,1
0.0456784,-0.998926,-0.00775936,1,7.14007,0.421836,0,7.15252,0.5,0,10,3.6171,1.86228,0.672919,-0.0272466,0.010833,0.673558,0,355,1
0.0936733,-0.9956,-0.00247258,1,7.15968,0.423068,0,7.17217,0.5,0,10,4.11718,2.24988,0.665405,-0.0567171,0.0102999,0.667897,0,356,1
0.148414,-0.98892,0.00313622,1,7.17929,0.425037,0,7.19186,0.5,0,10,4.74285,3.01863,0.651123,-0.0849344,0.00940635,0.656706,0,357,1
0.182119,-0.983246,0.00771214,1,7.1989,0.428045,0,7.21161,0.5,0,10,4.36308,4.71448,0.624324,-0.100875,0.00766613,0.632468,0,358,1
0.178525,-0.983886,0.00986185,1,7.21851,0.431084,0,7.23137,0.5,0,10,1.83859,6.57894,0.591803,-0.100141,0.00546044,0.60024,0,359,1
0.140874,-0.989978,0.009865,1,7.23812,0.434038,0,7.25112,0.5,0,10,-2.41538,8.49261,0.554304,-0.086334,0.00271768,0.560993,0,360,1
0.079608,-0.996803,0.00676142,1,7.25773,0.43597,0,7.27081,0.5,0,10,-7.36982,9.74614,0.52998,-0.0522447,0.000432796,0.532549,0,361,1
0.0274237,-0.999619,0.00320996,1,7.27734,0.436886,0,7.29044,0.5,0,10,-9.18011,10.2247,0.521132,-0.015861,-0.000998503,0.521374,0,362,1
-0.0313616,-0.999508,-0.000586065,1,7.29694,0.436969,0,7.31002,0.5,0,10,-8.42376,10.0766,0.5264,0.0210355,-0.00159984,0.526822,0,363,1
-0.0807881,-0.996725,-0.00365212,1,7.31655,0.435741,0,7.32952,0.5,0,10,-4.2743,8.99589,0.55132,0.0466329,-0.00103534,0.553289,0,364,1
-0.102594,-0.994707,-0.00573699,1,7.33616,0.434095,0,7.34899,0.5,0,10,-0.713081,7.71304,0.579572,0.0599159,-0.000339199,0.582661,0,365,1
-0.108098,-0.994116,-0.00695258,1,7.35577,0.432198,0,7.36846,0.5,0,10,2.21824,6.32224,0.607709,0.0633904,0.0003129,0.611006,0,366,1
-0.0901043,-0.995911,-0.00659056,1,7.37538,0.430463,0,7.38793,0.5,0,10,3.37259,5.17029,0.630378,0.0511495,0.000485184,0.63245,0,367,1
-0.0621632,-0.998051,-0.00541135,1,7.39499,0.429225,0,7.40744,0.5,0,10,3.89379,4.37558,0.645465,0.0324062,0.000357219,0.646278,0,368,1
-0.0203906,-0.999785,-0.00363097,1,7.4146,0.428428,0,7.42697,0.5,0,10,4.00424,3.89705,0.655117,0.00931883,4.05616e-05,0.655183,0,369,1
0.0251695,-0.999683,-0.00111852,1,7.43421,0.42856,0,7.44655,0.5,0,10,3.71793,4.07388,0.655404,-0.0151531,-0.000254653,0.655579,0,370,1
0.0532325,-0.998581,0.0013951,1,7.45382,0.42925,0,7.46617,0.5,0,10,3.16059,4.68304,0.650013,-0.033901,-0.000583263,0.650897,0,371,1
0.0716988,-0.997419,0.00371716,1,7.47343,0.430302,0,7.48581,0.5,0,10,2.30612,5.57195,0.640147,-0.0468768,-0.000955775,0.641862,0,372,1
0.0710941,-0.997457,0.00498561,1,7.49304,0.43161,0,7.50546,0.5,0,10,0.786437,6.66962,0.626465,-0.0458248,-0.00156954,0.628141,0,373,1
0.0552916,-0.998457,0.00514427,1,7.51265,0.432668,0,7.5251,0.5,0,10,-0.924304,7.54268,0.615193,-0.0357785,-0.00224637,0.616237,0,374,1
0.0275551,-0.99961,0.00454101,1,7.53226,0.433471,0,7.54472,0.5,0,10,-2.48917,8.19705,0.606948,-0.0202875,-0.00292049,0.607294,0,375,1
-0.00679281,-0.999972,0.00297975,1,7.55187,0.433606,0,7.5643,0.5,0,10,-2.65264,8.30684,0.608172,-0.00137835,-0.00326307,0.608182,0,376,1
-0.0314542,-0.999504,0.00125346,1,7.57148,0.433239,0,7.58386,0.5,0,10,-1.67748,8.0694,0.616298,0.0141709,-0.00324934,0.616469,0,377,1
-0.0525846,-0.998616,-0.000507573,1,7.59108,0.43254,0,7.6034,0.5,0,10,-0.149086,7.61384,0.628726,0.0265841,-0.00299794,0.629295,0,378,1
-0.0648552,-0.997893,-0.00187484,1,7.61069,0.431472,0,7.62291,0.5,0,10,1.21106,6.97706,0.645355,0.0313221,-0.00249915,0.646119,0,379,1
-0.0648045,-0.997894,-0.00267164,1,7.6303,0.430385,0,7.64243,0.5,0,10,1.96026,6.39152,0.66123,0.030459,-0.00200626,0.661934,0,380,1
-0.0565528,-0.998395,-0.00302665,1,7.64991,0.429339,0,7.66195,0.5,0,10,2.32085,5.86938,0.67576,0.0259391,-0.0015678,0.676259,0,381,1
-0.0398733,-0.999201,-0.00267028,1,7.66952,0.428534,0,7.68148,0.5,0,10,2.2978,5.54858,0.686698,0.0173219,-0.00118909,0.686917,0,382,1
-0.023516,-0.999722,-0.00190417,1,7.68913,0.428036,0,7.70104,0.5,0,10,2.15641,5.42215,0.693847,0.00788235,-0.000874614,0.693892,0,383,1
-0.00552602,-0.999984,-0.000911833,1,7.70874,0.427766,0,7.7206,0.5,0,10,1.95884,5.4377,0.698407,-0.00155789,-0.00059813,0.698409,0,384,1
0.011545,-0.999933,0.00023246,1,7.72835,0.427856,0,7.74018,0.5,0,10,1.74207,5.66999,0.699048,-0.00924483,-0.000384799,0.69911,0,385,1
0.0205482,-0.999788,0.00120857,1,7.74796,0.428143,0,7.75978,0.5,0,10,1.56701,6.00806,0.697673,-0.0137017,-0.000167445,0.697807,0,386,1
0.0246878,-0.999693,0.00200271,1,7.76757,0.428527,0,7.77938,0.5,0,10,1.4111,6.39009,0.695201,-0.0157574,4.15801e-05,0.69538,0,387,1
0.0225279,-0.999743,0.00236735,1,7.78718,0.428949,0,7.79898,0.5,0,10,1.25878,6.76137,0.692331,-0.0139833,0.000216284,0.692472,0,388,1
0.0161523,-0.999867,0.00233092,1,7.80679,0.429263,0,7.81858,0.5,0,10,1.11894,7.04478,0.69055,-0.0101814,0.000182595,0.690625,0,389,1
0.0069188,-0.999974,0.00205117,1,7.8264,0.429477,0,7.83817,0.5,0,10,1.01593,7.25717,0.689862,-0.00539828,-1.65298e-05,0.689883,0,390,1
-0.00484869,-0.999987,0.00148751,1,7.846,0.429489,0,7.85775,0.5,0,10,1.03226,7.34099,0.691631,-8.4079e-05,-0.000500192,0.691631,0,391,1
-0.0138706,-0.999903,0.00087455,1,7.86561,0.429318,0,7.87732,0.5,0,10,1.12553,7.32347,0.695703,0.00441318,-0.0010562,0.695718,0,392,1
-0.0215759,-0.999767,0.000282537,1,7.88522,0.429036,0,7.89689,0.5,0,10,1.24394,7.24809,0.701169,0.00813415,-0.00160159,0.701218,0,393,1
-0.0274757,-0.999622,-0.000164964,1,7.90483,0.428613,0,7.91644,0.5,0,10,1.34603,7.1118,0.708272,0.010232,-0.0020177,0.708348,0,394,1
-0.0295394,-0.999564,-0.000362979,1,7.92444,0.428138,0,7.936,0.5,0,10,1.41387,6.96864,0.715898,0.0108031,-0.00225847,0.715983,0,395,1
-0.0294157,-0.999567,-0.000385226,1,7.94405,0.427649,0,7.95555,0.5,0,10,1.46473,6.83116,0.723603,0.0104558,-0.00238265,0.723683,0,396,1
-0.0269542,-0.999637,-0.000138241,1,7.96366,0.427177,0,7.97511,0.5,0,10,1.49724,6.72466,0.730964,0.00894316,-0.00235338,0.731023,0,397,1
-0.0236378,-0.999721,0.00026822,1,7.98327,0.426767,0,7.99467,0.5,0,10,1.51729,6.66624,0.737478,0.00691524,-0.00229276,0.737514,0,398,1
-0.0199394,-0.999801,0.00073336,1,8.00288,0.426402,0,8.01423,0.5,0,10,1.5291,6.64043,0.743393,0.00473753,-0.00224265,0.743412,0,399,1
-0.0159303,-0.999872,0.00120864,1,8.02249,0.426112,0,8.0338,0.5,0,10,1.52898,6.66451,0.748335,0.00266376,-0.00226929,0.748343,0,400,1
-0.0133952,-0.999909,0.00155329,1,8.0421,0.425878,0,8.05337,0.5,0,10,1.516,6.72332,0.752513,0.00116945,-0.00240491,0.752518,0,401,1
-0.0119139,-0.999927,0.00177977,1,8.06171,0.425671,0,8.07294,0.5,0,10,1.49331,6.79845,0.756328,0.000137933,-0.00261806,0.756333,0,402,1
-0.0117098,-0.99993,0.00179145,1,8.08132,0.425485,0,8.09251,0.5,0,10,1.45582,6.88794,0.759776,-0.000109869,-0.00294414,0.759782,0,403,1
-0.0127821,-0.999917,0.00158768,1,8.10093,0.425284,0,8.11208,0.5,0,10,1.41457,6.96629,0.763298,0.000488449,-0.00328196,0.763305,0,404,1
-0.014626,-0.999892,0.00127257,1,8.12054,0.425062,0,8.13165,0.5,0,10,1.37898,7.03002,0.767007,0.00149669,-0.0035796,0.767017,0,405,1
-0.0174067,-0.999848,0.000835915,1,8.14014,0.424798,0,8.15122,0.5,0,10,1.36254,7.06381,0.771117,0.00290427,-0.00374606,0.771132,0,406,1
-0.0198406,-0.999803,0.0003969,1,8.15975,0.424482,0,8.17079,0.5,0,10,1.36893,7.06898,0.775761,0.00422431,-0.00370832,0.775781,0,407,1
-0.0219091,-0.99976,1.46039e-06,1,8.17936,0.424135,0,8.19035,0.5,0,10,1.38687,7.05837,0.780744,0.00543088,-0.00354581,0.780771,0,408,1
-0.0238073,-0.999717,-0.000284249,1,8.19897,0.423747,0,8.20992,0.5,0,10,1.41718,7.0293,0.786145,0.00640166,-0.00320246,0.786178,0,409,1
-0.0247373,-0.999694,-0.000391448,1,8.21858,0.423333,0,8.22948,0.5,0,10,1.45708,6.98794,0.791724,0.00692939,-0.00273203,0.791759,0,410,1
-0.0250119,-0.999687,-0.000396337,1,8.23819,0.422908,0,8.24904,0.5,0,10,1.50074,6.94356,0.79731,0.00715665,-0.00222866,0.797345,0,411,1
-0.0247234,-0.999694,-0.000272205,1,8.2578,0.422478,0,8.2686,0.5,0,10,1.54594,6.90084,0.802741,0.0069386,-0.00172885,0.802773,0,412,1
-0.024028,-0.999711,-0.000108222,1,8.27741,0.422058,0,8.28816,0.5,0,10,1.58447,6.8719,0.8077,0.00636866,-0.00136248,0.807727,0,413,1
-0.023185,-0.999731,3.59705e-05,1,8.29702,0.421646,0,8.30773,0.5,0,10,1.61834,6.85317,0.812367,0.00566278,-0.00108243,0.812387,0,414,1
-0.0221188,-0.999755,0.000115462,1,8.31663,0.421248,0,8.32729,0.5,0,10,1.64501,6.85012,0.816573,0.00485003,-0.000928952,0.816588,0,415,1
-0.0212473,-0.999774,6.16704e-05,1,8.33624,0.420867,0,8.34686,0.5,0,10,1.66619,6.86279,0.820333,0.00414498,-0.000841169,0.820344,0,416,1
-0.0205982,-0.999788,-6.53115e-05,1,8.35585,0.420494,0,8.36642,0.5,0,10,1.6849,6.88339,0.823926,0.00356914,-0.000744264,0.823934,0,417,1
-0.0201088,-0.999798,-0.00028319,1,8.37546,0.42013,0,8.38599,0.5,0,10,1.70103,6.91286,0.827323,0.00321906,-0.000600646,0.82733,0,418,1
0.145856,-0.982075,0.11939,1,6.94398,0.445702,0,6.95827,0.5,0,10,-74.7116,21.8103,0.379028,-0.0413589,0.112842,0.397625,0,419,1
-0.0913773,-0.994493,0.0513125,1,6.96359,0.444742,0,6.97777,0.5,0,10,-45.4323,18.106,0.385311,0.0715476,0.0456932,0.394552,0,420,1
-0.156485,-0.987642,0.0086803,1,6.9832,0.442491,0,6.9972,0.5,0,10,-18.034,14.2826,0.42413,0.132188,0.00532268,0.444284,0,421,1
